session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm
20260429-192359,-OrPjQe8p9FITUJCrewV,2026-04-29 19:36:00+00:00,1777491360000,720,24.00039,32.93671,1018.04999,63289
20260429-192359,-OrPjT5R4b8ldhgtBS--,2026-04-29 19:36:10+00:00,1777491370000,730,23.99152,32.93039,1018.03998,63481
20260429-192359,-OrPjVYNyrqHP7ex9i-1,2026-04-29 19:36:20+00:00,1777491380000,740,23.98423,32.93524,1018.03003,63289
20260429-192359,-OrPjY6ENTDIYHoBgHfG,2026-04-29 19:36:30+00:00,1777491390000,750,23.97852,32.93472,1018.03003,63674
20260429-192359,-OrPj_QCWmd_eqFOEOtS,2026-04-29 19:36:40+00:00,1777491400000,760,23.97219,32.94518,1018.03003,63820
20260429-192359,-OrPjbrfdWt1kuDyerEf,2026-04-29 19:36:50+00:00,1777491410000,770,23.96553,32.95008,1018.02002,63868
20260429-192359,-OrPjeIqFUqE-D6pnTSI,2026-04-29 19:37:00+00:00,1777491420000,780,23.95634,32.98235,1018.0,63966
20260429-192359,-OrPjgkW8c3rxT1K5_L7,2026-04-29 19:37:10+00:00,1777491430000,790,23.94841,33.0037,1018.0,64064
20260429-192359,-OrPjjBTXFqWVO0GLhA1,2026-04-29 19:37:20+00:00,1777491440000,800,23.94144,33.03618,1018.0,64359
20260429-192359,-OrPjlcZVnLoBtHtYni1,2026-04-29 19:37:30+00:00,1777491450000,810,23.93447,33.0521,1017.98999,63966
20260429-192359,-OrPjo3dnZ-e2_--AY2-,2026-04-29 19:37:40+00:00,1777491460000,820,23.92655,33.06243,1017.97998,64113
20260429-192359,-OrPjqWFOp565F8ATxlE,2026-04-29 19:37:50+00:00,1777491470000,830,23.92052,33.07844,1017.97998,64458
20260429-192359,-OrPjsxaoFiXO9DsKIfG,2026-04-29 19:38:00+00:00,1777491480000,840,23.91545,33.10006,1017.97998,64409
20260429-192359,-OrPjvORX_3nkEZdDwLy,2026-04-29 19:38:10+00:00,1777491490000,850,23.90911,33.09949,1017.96997,64508
20260429-192359,-OrPjxpnPNjsF8RBRilP,2026-04-29 19:38:20+00:00,1777491500000,860,23.90309,33.09341,1017.96997,64807
20260429-192359,-OrPk-IBXuGHrUAyDCj5,2026-04-29 19:38:30+00:00,1777491510000,870,23.89485,33.11475,1017.97998,64958
20260429-192359,-OrPk1iB8umz9kAzhpjM,2026-04-29 19:38:40+00:00,1777491520000,880,23.88756,33.14722,1017.97998,64908
20260429-192359,-OrPk49yvqsfcteMeF8k,2026-04-29 19:38:50+00:00,1777491530000,890,23.88059,33.15211,1017.96997,64807
20260429-192359,-OrPk6atXxPnLZ1ibxlC,2026-04-29 19:39:00+00:00,1777491540000,900,23.87584,33.16825,1017.96002,65313
20260429-192359,-OrPk92prl9J2UCcxN5a,2026-04-29 19:39:10+00:00,1777491550000,910,23.8714,33.16784,1017.95001,65517
20260429-192359,-OrPkBUAIcbeDwUkp-Vb,2026-04-29 19:39:20+00:00,1777491560000,920,23.86633,33.16737,1017.95001,64807
20260429-192359,-OrPkDvQNo_uA5u5z18y,2026-04-29 19:39:30+00:00,1777491570000,930,23.86094,33.17241,1017.95001,65620
20260429-192359,-OrPkGU7g78F7Rg7vdUK,2026-04-29 19:39:40+00:00,1777491580000,940,23.85587,33.19404,1017.97998,65211
20260429-192359,-OrPkInyBvLjQMXuI01j,2026-04-29 19:39:50+00:00,1777491590000,950,23.85111,33.19913,1017.98999,65620
20260429-192359,-OrPkLF1QKsfwjClnvKE,2026-04-29 19:40:00+00:00,1777491600000,960,23.84763,33.20433,1017.96997,65723
20260429-192359,-OrPkNgBXadOGtWP05ZU,2026-04-29 19:40:10+00:00,1777491610000,970,23.84192,33.21487,1018.0,65671
20260429-192359,-OrPkQ7iGwXcU_AN5Ei4,2026-04-29 19:40:20+00:00,1777491620000,980,23.83622,33.21987,1018.0,65775
20260429-192359,-OrPkS_BkZLQ8MK7bftz,2026-04-29 19:40:30+00:00,1777491630000,990,23.83146,33.23048,1018.0,65671
20260429-192359,-OrPkV0KAoIxaw30TBtF,2026-04-29 19:40:40+00:00,1777491640000,1000,23.82766,33.24671,1018.0,65671
20260429-192359,-OrPkXSQioYNyUw1Q8bd,2026-04-29 19:40:50+00:00,1777491650000,1010,23.82196,33.25725,1018.01001,65982
20260429-192359,-OrPkZto7KKE7dhaur-J,2026-04-29 19:41:00+00:00,1777491660000,1020,23.8172,33.25681,1018.02002,65930
20260429-192359,-OrPkbL4GKuLJZFu3I0Q,2026-04-29 19:41:10+00:00,1777491670000,1030,23.8115,33.27287,1018.02002,66086
20260429-192359,-OrPkdmAElB16Hy8fbTh,2026-04-29 19:41:20+00:00,1777491680000,1040,23.80706,33.27799,1018.02002,66034
20260429-192359,-OrPkgDIGPjAsJrRm-TJ,2026-04-29 19:41:30+00:00,1777491690000,1050,23.80135,33.27195,1018.02002,66034
20260429-192359,-OrPkif-XLCQQIDd0EYg,2026-04-29 19:41:40+00:00,1777491700000,1060,23.79597,33.29356,1018.01001,66400
20260429-192359,-OrPkl6Byu8BI_ASkUbr,2026-04-29 19:41:50+00:00,1777491710000,1070,23.79216,33.32638,1018.0,66190
20260429-192359,-OrPknYojg-dsAx32mRG,2026-04-29 19:42:00+00:00,1777491720000,1080,23.78773,33.30386,1018.0,66190
20260429-192359,-OrPkpzsus2FYIbzzI67,2026-04-29 19:42:10+00:00,1777491730000,1090,23.78519,33.31469,1018.0,66506
20260429-192359,-OrPksR6jfPsMv7xpC4d,2026-04-29 19:42:20+00:00,1777491740000,1100,23.78361,33.32007,1017.98999,66506
20260429-192359,-OrPkuseFlrmk4Xj31bt,2026-04-29 19:42:30+00:00,1777491750000,1110,23.78297,33.35319,1018.0,66878
20260429-192359,-OrPkxIlq7nBWFsk1MPP,2026-04-29 19:42:40+00:00,1777491760000,1120,23.78139,33.32539,1018.0,66665
20260429-192359,-OrPkzxGtUkLZ_LvQ4D8,2026-04-29 19:42:50+00:00,1777491770000,1130,23.77948,33.33075,1017.98999,66718
20260429-192359,-OrPl1CQQnHMzDpKV40s,2026-04-29 19:43:00+00:00,1777491780000,1140,23.77727,33.3416,1017.97998,66506
20260429-192359,-OrPl3cimdeFixj_JsLG,2026-04-29 19:43:10+00:00,1777491790000,1150,23.77536,33.35802,1017.97998,66612
20260429-192359,-OrPl64EN7PsAb-KltVu,2026-04-29 19:43:20+00:00,1777491800000,1160,23.7722,33.36879,1017.96997,66771
20260429-192359,-OrPl8WnPE_4ztpG_oQi,2026-04-29 19:43:30+00:00,1777491810000,1170,23.76839,33.39057,1017.95001,66559
20260429-192359,-OrPlAxmjmdX6NBo7sgG,2026-04-29 19:43:40+00:00,1777491820000,1180,23.76427,33.39572,1017.92999,66985
20260429-192359,-OrPlDOm2XcEyr42ICQV,2026-04-29 19:43:50+00:00,1777491830000,1190,23.76015,33.37875,1017.94,66878
20260429-192359,-OrPlFqYjXFsu20xKOKX,2026-04-29 19:44:00+00:00,1777491840000,1200,23.75698,33.40611,1017.96002,67092
20260429-192359,-OrPlIHNgaiQ66rWjGOl,2026-04-29 19:44:10+00:00,1777491850000,1210,23.75381,33.41135,1017.96997,66985
20260429-192359,-OrPlKij2sxwSK_rLCqD,2026-04-29 19:44:20+00:00,1777491860000,1220,23.75128,33.42218,1017.98999,66985
20260429-192359,-OrPlN9vzyF9Gw4Rw6T9,2026-04-29 19:44:30+00:00,1777491870000,1230,23.74779,33.42186,1017.97998,67092
20260429-192359,-OrPlPbRWWRog1JUKciG,2026-04-29 19:44:40+00:00,1777491880000,1240,23.74335,33.42146,1017.97998,67362
20260429-192359,-OrPlS2gUtAKyDllJcpA,2026-04-29 19:44:50+00:00,1777491890000,1250,23.74082,33.43782,1017.97998,67199
20260429-192359,-OrPlUUarjhMK_b2E2oA,2026-04-29 19:45:00+00:00,1777491900000,1260,23.73892,33.43765,1017.97998,67038
20260429-192359,-OrPlWvgWvcPfoIlha1q,2026-04-29 19:45:10+00:00,1777491910000,1270,23.73575,33.43736,1017.97998,67308
20260429-192359,-OrPlZN-3D8Qb1MPkCf4,2026-04-29 19:45:20+00:00,1777491920000,1280,23.73195,33.44807,1017.97998,67092
20260429-192359,-OrPlaoND1Cxf9J4yXrI,2026-04-29 19:45:30+00:00,1777491930000,1290,23.72814,33.44772,1017.97998,67308
20260429-192359,-OrPldFeG-MeBTGrkp68,2026-04-29 19:45:40+00:00,1777491940000,1300,23.72529,33.46959,1017.96997,67525
20260429-192359,-OrPlfgqlKfSGPosyRvt,2026-04-29 19:45:50+00:00,1777491950000,1310,23.72402,33.45288,1017.96002,67362
20260429-192359,-OrPliE0tpo_ulwDMasD,2026-04-29 19:46:00+00:00,1777491960000,1320,23.72339,33.47496,1017.95001,67362
20260429-192359,-OrPlk_JxQ-MaeHglOI9,2026-04-29 19:46:10+00:00,1777491970000,1330,23.72149,33.47478,1017.95001,67908
20260429-192359,-OrPln12jJ8uM_A2ud6h,2026-04-29 19:46:20+00:00,1777491980000,1340,23.71958,33.47461,1017.94,67525
20260429-192359,-OrPlpSn38Y-aKHuFei_,2026-04-29 19:46:30+00:00,1777491990000,1350,23.71832,33.49662,1017.94,67308
20260429-192359,-OrPlru40HVuFYWndOTp,2026-04-29 19:46:40+00:00,1777492000000,1360,23.7161,33.5241,1017.92999,67525
20260429-192359,-OrPluLEkCrTha-pFG0a,2026-04-29 19:46:50+00:00,1777492010000,1370,23.7161,33.55732,1017.92999,67579
20260429-192359,-OrPlwmn-cumzAoMpHc1,2026-04-29 19:47:00+00:00,1777492020000,1380,23.71483,33.53506,1017.94,67743
20260429-192359,-OrPlzDnJ3kUCH03dYJY,2026-04-29 19:47:10+00:00,1777492030000,1390,23.71261,33.54039,1017.92999,67908
20260429-192359,-OrPm0hxjumaB7wk3YHk,2026-04-29 19:47:20+00:00,1777492040000,1400,23.70944,33.52902,1017.91998,67963
20260429-192359,-OrPm36qzshnJ_ZfWWnw,2026-04-29 19:47:30+00:00,1777492050000,1410,23.70564,33.52867,1017.91998,67853
20260429-192359,-OrPm5YV3W3PUC3pfvQ7,2026-04-29 19:47:40+00:00,1777492060000,1420,23.70405,33.53959,1017.91998,67743
20260429-192359,-OrPm7zzf87vs_Vp1erl,2026-04-29 19:47:50+00:00,1777492070000,1430,23.70183,33.54493,1017.91998,68073
20260429-192359,-OrPmAQwf6jk66jAEMce,2026-04-29 19:48:00+00:00,1777492080000,1440,23.70183,33.55046,1017.92999,67743
20260429-192359,-OrPmCsGAT3mygWbttOd,2026-04-29 19:48:10+00:00,1777492090000,1450,23.70057,33.55035,1017.92999,67963
20260429-192359,-OrPmFJsjO0AN4njfuHu,2026-04-29 19:48:20+00:00,1777492100000,1460,23.69867,33.55571,1017.90997,67963
20260429-192359,-OrPmHkjeMccoqV6z5vN,2026-04-29 19:48:30+00:00,1777492110000,1470,23.69771,33.57224,1017.94,67963
20260429-192359,-OrPmKCS1OuM9s28BNuF,2026-04-29 19:48:40+00:00,1777492120000,1480,23.69613,33.57209,1017.94,68129
20260429-192359,-OrPmMdNWFu82iV6KDrs,2026-04-29 19:48:50+00:00,1777492130000,1490,23.6955,33.56649,1017.96002,68240
20260429-192359,-OrPmP4p50qErZi50fWf,2026-04-29 19:49:00+00:00,1777492140000,1500,23.69486,33.58859,1017.96002,68184
20260429-192359,-OrPmRcV74yg_9zUyBR_,2026-04-29 19:49:10+00:00,1777492150000,1510,23.69359,33.59401,1017.96002,68129
20260429-192359,-OrPmTy7P5nAguGxkWro,2026-04-29 19:49:20+00:00,1777492160000,1520,23.69169,33.59383,1017.96002,67853
20260429-192359,-OrPmWPAPY2-krxemj8R,2026-04-29 19:49:30+00:00,1777492170000,1530,23.69074,33.59929,1017.95001,68184
20260429-192359,-OrPmYqcaat4izGgMkfn,2026-04-29 19:49:40+00:00,1777492180000,1540,23.68916,33.61021,1017.95001,68519
20260429-192359,-OrPmaI7PBIhU92Tgcum,2026-04-29 19:49:50+00:00,1777492190000,1550,23.68789,33.62118,1017.95001,68407
20260429-192359,-OrPmciwEMcT_GGJETwm,2026-04-29 19:50:00+00:00,1777492200000,1560,23.68599,33.62654,1017.95001,68073
20260429-192359,-OrPmfARrpvV6cw8j5Dm,2026-04-29 19:50:10+00:00,1777492210000,1570,23.68504,33.63753,1017.95001,68407
20260429-192359,-OrPmhbtzyDLHMpEtFFL,2026-04-29 19:50:20+00:00,1777492220000,1580,23.68504,33.63199,1017.95001,68018
20260429-192359,-OrPmk2b_1HdIwlyxR7L,2026-04-29 19:50:30+00:00,1777492230000,1590,23.68409,33.62636,1017.92999,68407
20260429-192359,-OrPmmV6KUZRyjCRs1uZ,2026-04-29 19:50:40+00:00,1777492240000,1600,23.68409,33.62636,1017.94,68129
20260429-192359,-OrPmowOpT_vZdtYHa2x,2026-04-29 19:50:50+00:00,1777492250000,1610,23.68218,33.63173,1017.92999,68519
20260429-192359,-OrPmrNTGqIhkEV5YKZz,2026-04-29 19:51:00+00:00,1777492260000,1620,23.68092,33.63715,1017.91998,68407
20260429-192359,-OrPmtp5NJIrLqPLsHzK,2026-04-29 19:51:10+00:00,1777492270000,1630,23.67743,33.65345,1017.91998,68351
20260429-192359,-OrPmwG2zhh-nBkAXTM1,2026-04-29 19:51:20+00:00,1777492280000,1640,23.67585,33.63114,1017.92999,68073
20260429-192359,-OrPmyhGa7vBogpqO-9K,2026-04-29 19:51:30+00:00,1777492290000,1650,23.67458,33.64764,1017.92999,68407
20260429-192359,-OrPn08_lLhYu74hloUq,2026-04-29 19:51:40+00:00,1777492300000,1660,23.67109,33.65841,1017.92999,68184
20260429-192359,-OrPn2_d4zzE5BQRYSYe,2026-04-29 19:51:50+00:00,1777492310000,1670,23.67046,33.6805,1017.92999,68463
20260429-192359,-OrPn51-uEZHE_MoNW17,2026-04-29 19:52:00+00:00,1777492320000,1680,23.66887,33.68591,1017.91998,68463
20260429-192359,-OrPn7TDMOmt5TwmLSPQ,2026-04-29 19:52:10+00:00,1777492330000,1690,23.66761,33.68579,1017.90997,68575
20260429-192359,-OrPnA-YZBgmrmyGlKKW,2026-04-29 19:52:20+00:00,1777492340000,1700,23.66792,33.69136,1017.90997,68688
20260429-192359,-OrPnCLiGz5EB9AxkrZ1,2026-04-29 19:52:30+00:00,1777492350000,1710,23.66697,33.70235,1017.90002,68800
20260429-192359,-OrPnEn9alb2EHtp2I6r,2026-04-29 19:52:40+00:00,1777492360000,1720,23.66602,33.70781,1017.90002,68914
20260429-192359,-OrPnHEDFuQ2TXtxKeTV,2026-04-29 19:52:50+00:00,1777492370000,1730,23.66412,33.71318,1017.90997,68744
20260429-192359,-OrPnJfaxJO_jZ1hFkyY,2026-04-29 19:53:00+00:00,1777492380000,1740,23.66095,33.73505,1017.89001,68688
20260429-192359,-OrPnM6upqmQChqL3GxQ,2026-04-29 19:53:10+00:00,1777492390000,1750,23.65619,33.7457,1017.89001,68575
20260429-192359,-OrPnOYvzQHj0zw-n1Qi,2026-04-29 19:53:20+00:00,1777492400000,1760,23.65176,33.75084,1017.89001,68857
20260429-192359,-OrPnR0-KG50eDnoyf6Q,2026-04-29 19:53:30+00:00,1777492410000,1770,23.64986,33.75066,1017.88,68688
20260429-192359,-OrPnTRezx4ifZl4sibz,2026-04-29 19:53:40+00:00,1777492420000,1780,23.64827,33.7616,1017.87,68688
20260429-192359,-OrPnVs_yNE8090NEQJq,2026-04-29 19:53:50+00:00,1777492430000,1790,23.64732,33.77814,1017.85999,68295
20260429-192359,-OrPnYJvhUnSJacjFGyY,2026-04-29 19:54:00+00:00,1777492440000,1800,23.64574,33.77245,1017.84998,68519
20260429-192359,-OrPn_lNEn9I4b-k1ILo,2026-04-29 19:54:10+00:00,1777492450000,1810,23.64415,33.79449,1017.85999,68631
20260429-192359,-OrPncCV4EHivS1KMhdp,2026-04-29 19:54:20+00:00,1777492460000,1820,23.64288,33.79992,1017.85999,68744
20260429-192359,-OrPnedYWTGJqTa2RQvc,2026-04-29 19:54:30+00:00,1777492470000,1830,23.6413,33.79977,1017.84998,68631
20260429-192359,-OrPnh4zM3a7rflCzJ7Z,2026-04-29 19:54:40+00:00,1777492480000,1840,23.64098,33.81083,1017.84998,68688
20260429-192359,-OrPnjX4OBA_CcW87obe,2026-04-29 19:54:50+00:00,1777492490000,1850,23.64162,33.82199,1017.84998,68631
20260429-192359,-OrPnlyPHXxmzX7Lchyi,2026-04-29 19:55:00+00:00,1777492500000,1860,23.64257,33.81098,1017.84003,69027
20260429-192359,-OrPnoQ9VYGMRmX1HxMu,2026-04-29 19:55:10+00:00,1777492510000,1870,23.64288,33.82765,1017.84003,68744
20260429-192359,-OrPnqqs_GXORp67c8BR,2026-04-29 19:55:20+00:00,1777492520000,1880,23.64225,33.83313,1017.84003,68914
20260429-192359,-OrPntOZGI48nfh-7fot,2026-04-29 19:55:30+00:00,1777492530000,1890,23.64193,33.8442,1017.87,68914
20260429-192359,-OrPnvjS5RWTcm5x8vlq,2026-04-29 19:55:40+00:00,1777492540000,1900,23.64193,33.84975,1017.88,68800
20260429-192359,-OrPnyAlWzhXPMKBDZ9E,2026-04-29 19:55:50+00:00,1777492550000,1910,23.64098,33.86075,1017.89001,68914
20260429-192359,-OrPo-bvvBAbhwFBf16f,2026-04-29 19:56:00+00:00,1777492560000,1920,23.64003,33.86621,1017.90002,68857
20260429-192359,-OrPo237Lij9FFEF462m,2026-04-29 19:56:10+00:00,1777492570000,1930,23.6375,33.88263,1017.89001,68970
20260429-192359,-OrPo4VLB92-EG97AATP,2026-04-29 19:56:20+00:00,1777492580000,1940,23.63686,33.88811,1017.90002,69084
20260429-192359,-OrPo6wfq0HNIjUgYcyx,2026-04-29 19:56:30+00:00,1777492590000,1950,23.63464,33.899,1017.88,68744
20260429-192359,-OrPo9OBFJdNoQSaKIHW,2026-04-29 19:56:40+00:00,1777492600000,1960,23.63306,33.90441,1017.88,69084
20260429-192359,-OrPoBpGtIFICdGW0pYZ,2026-04-29 19:56:50+00:00,1777492610000,1970,23.63211,33.93762,1017.88,68914
20260429-192359,-OrPoEGNx7xn78QCkb8i,2026-04-29 19:57:00+00:00,1777492620000,1980,23.62926,33.93736,1017.88,68857
20260429-192359,-OrPoGhbdgaxBtPt8NxO,2026-04-29 19:57:10+00:00,1777492630000,1990,23.62735,33.93163,1017.87,68688
20260429-192359,-OrPoJ8x66ORVPvwQNtU,2026-04-29 19:57:20+00:00,1777492640000,2000,23.62799,33.94835,1017.85999,68970
20260429-192359,-OrPoLaG44LcM0at3ugy,2026-04-29 19:57:30+00:00,1777492650000,2010,23.62767,33.94276,1017.87,69027
20260429-192359,-OrPoO1NPGKNfNZb-Q4P,2026-04-29 19:57:40+00:00,1777492660000,2020,23.62957,33.95404,1017.88,69198
20260429-192359,-OrPoQTde4rM6z5kLFVF,2026-04-29 19:57:50+00:00,1777492670000,2030,23.63084,33.95416,1017.88,69313
20260429-192359,-OrPoSufGgH0B8bb7_zX,2026-04-29 19:58:00+00:00,1777492680000,2040,23.63306,33.94326,1017.89001,68970
20260429-192359,-OrPoVMCIqyUtxBGTuRb,2026-04-29 19:58:10+00:00,1777492690000,2050,23.63496,33.93789,1017.89001,68744
20260429-192359,-OrPoXnU0GVtNXy9BP24,2026-04-29 19:58:20+00:00,1777492700000,2060,23.63559,33.96571,1017.89001,68857
20260429-192359,-OrPo_ESe8XjEMzR6o_N,2026-04-29 19:58:30+00:00,1777492710000,2070,23.63559,33.94905,1017.88,68744
20260429-192359,-OrPoblZD0Oid0bASnQD,2026-04-29 19:58:40+00:00,1777492720000,2080,23.63369,33.95997,1017.89001,68857
20260429-192359,-OrPoe72g7-KQAPjh8ip,2026-04-29 19:58:50+00:00,1777492730000,2090,23.63369,33.95442,1017.88,69141
20260429-192359,-OrPogZFd5vU4TwXw7fs,2026-04-29 19:59:00+00:00,1777492740000,2100,23.63401,33.96556,1017.88,68744
20260429-192359,-OrPoj-xOH-80M5jP-DM,2026-04-29 19:59:10+00:00,1777492750000,2110,23.63369,33.97663,1017.87,68970
20260429-192359,-OrPolRu-VM_WEONu3y2,2026-04-29 19:59:20+00:00,1777492760000,2120,23.63401,33.98222,1017.85999,68970
20260429-192359,-OrPont6gN5ee3nYCq7T,2026-04-29 19:59:30+00:00,1777492770000,2130,23.63369,33.97663,1017.85999,69198
20260429-192359,-OrPoqKCb_vGZpYer7hy,2026-04-29 19:59:40+00:00,1777492780000,2140,23.63211,33.98203,1017.85999,69027
20260429-192359,-OrPosldzU4FuSFcLRW7,2026-04-29 19:59:50+00:00,1777492790000,2150,23.63211,33.98759,1017.85999,68970
20260429-192359,-OrPovDOYozobnUztuEX,2026-04-29 20:00:00+00:00,1777492800000,2160,23.63084,33.99858,1017.87,68857
20260429-192359,-OrPoxe9boCYbyxkADq1,2026-04-29 20:00:10+00:00,1777492810000,2170,23.62894,34.00951,1017.87,68970
20260429-192359,-OrPp-5PlDbiAAUP73ti,2026-04-29 20:00:20+00:00,1777492820000,2180,23.62672,34.03152,1017.85999,69084
20260429-192359,-OrPp1XYEkDffas096Rh,2026-04-29 20:00:30+00:00,1777492830000,2190,23.62482,34.02578,1017.84998,69141
20260429-192359,-OrPp3ytXcUt1JGkkPPi,2026-04-29 20:00:40+00:00,1777492840000,2200,23.62419,34.02572,1017.84998,69256
20260429-192359,-OrPp6Q2uKIrhUEo4h-_,2026-04-29 20:00:50+00:00,1777492850000,2210,23.62228,34.06443,1017.84998,69256
20260429-192359,-OrPp8rMHwCdbH0gKL-M,2026-04-29 20:01:00+00:00,1777492860000,2220,23.62006,34.05311,1017.84003,69027
20260429-192359,-OrPpBI_EPkIRVAjjv_1,2026-04-29 20:01:10+00:00,1777492870000,2230,23.61911,34.05302,1017.83002,69084
20260429-192359,-OrPpDkUH3cx_7H-TGY8,2026-04-29 20:01:20+00:00,1777492880000,2240,23.6188,34.08077,1017.83002,69485
20260429-192359,-OrPpGB07mnEiTQnz7J2,2026-04-29 20:01:30+00:00,1777492890000,2250,23.61785,34.07512,1017.82001,68914
20260429-192359,-OrPpIcsQk8KeVkXy601,2026-04-29 20:01:40+00:00,1777492900000,2260,23.61594,34.08606,1017.82001,69084
20260429-192359,-OrPpL9xxbN6ml5o27a1,2026-04-29 20:01:50+00:00,1777492910000,2270,23.61341,34.09694,1017.82001,69428
20260429-192359,-OrPpNVrmSf-4_yPGFyI,2026-04-29 20:02:00+00:00,1777492920000,2280,23.61087,34.07448,1017.81,69027
20260429-192359,-OrPpPxBm1oBV3Et7OXf,2026-04-29 20:02:10+00:00,1777492930000,2290,23.61151,34.07454,1017.79999,68970
20260429-192359,-OrPpSOlk9L2hM5W-LQs,2026-04-29 20:02:20+00:00,1777492940000,2300,23.61056,34.09667,1017.79999,69084
20260429-192359,-OrPpUp_dL3oIyF49_wg,2026-04-29 20:02:30+00:00,1777492950000,2310,23.60834,34.09091,1017.79999,68914
20260429-192359,-OrPpXGuxpReHQbSP5xc,2026-04-29 20:02:40+00:00,1777492960000,2320,23.6077,34.09085,1017.78998,69198
20260429-192359,-OrPpZiKH4uBexcKhyTT,2026-04-29 20:02:50+00:00,1777492970000,2330,23.60612,34.11293,1017.78998,69027
20260429-192359,-OrPpb9DNT53MLCZtenk,2026-04-29 20:03:00+00:00,1777492980000,2340,23.60612,34.10737,1017.78998,69027
20260429-192359,-OrPpdaT7DVtA_1WRt2j,2026-04-29 20:03:10+00:00,1777492990000,2350,23.60453,34.11278,1017.78003,69198
20260429-192359,-OrPpg2D_kQPGXh0Bfvz,2026-04-29 20:03:20+00:00,1777493000000,2360,23.60453,34.085,1017.77002,68970
20260429-192359,-OrPpiU9V1Rj8p7N-oPX,2026-04-29 20:03:30+00:00,1777493010000,2370,23.60675,34.11299,1017.77002,68800
20260429-192359,-OrPpkvLIu1kH2A4dk2e,2026-04-29 20:03:40+00:00,1777493020000,2380,23.60992,34.10217,1017.78003,69027
20260429-192359,-OrPpnMaNVMQyWAXJDQ9,2026-04-29 20:03:50+00:00,1777493030000,2390,23.61277,34.10799,1017.77002,69198
20260429-192359,-OrPppnfS80Ylyd9578G,2026-04-29 20:04:00+00:00,1777493040000,2400,23.61436,34.10814,1017.76001,69084
20260429-192359,-OrPpsF2tUtghWm3yHeI,2026-04-29 20:04:10+00:00,1777493050000,2410,23.61658,34.10279,1017.75,69084
20260429-192359,-OrPpugK8YK0j3uXdxhO,2026-04-29 20:04:20+00:00,1777493060000,2420,23.61753,34.09177,1017.75,69198
20260429-192359,-OrPpx7TeN-HNGaqF1tr,2026-04-29 20:04:30+00:00,1777493070000,2430,23.61753,34.09732,1017.73999,69084
20260429-192359,-OrPpz_1Jdvxohd5Mj7U,2026-04-29 20:04:40+00:00,1777493080000,2440,23.6188,34.11411,1017.72998,69141
20260429-192359,-OrPq1-wO3d6ND8_SWzO,2026-04-29 20:04:50+00:00,1777493090000,2450,23.61975,34.11975,1017.73999,68914
20260429-192359,-OrPq3Y65i6oulsBd3pb,2026-04-29 20:05:00+00:00,1777493100000,2460,23.6207,34.1254,1017.76001,69256
20260429-192359,-OrPq5tasBqmW1ztpps7,2026-04-29 20:05:10+00:00,1777493110000,2470,23.62228,34.11999,1017.78998,69141
20260429-192359,-OrPq8KfNueQGkbYPUB4,2026-04-29 20:05:20+00:00,1777493120000,2480,23.62355,34.13679,1017.81,69256
20260429-192359,-OrPqAmDbl91O0vsPCp4,2026-04-29 20:05:30+00:00,1777493130000,2490,23.62355,34.12567,1017.83002,69198
20260429-192359,-OrPqDDjaaExPzVOe9uZ,2026-04-29 20:05:40+00:00,1777493140000,2500,23.6245,34.1202,1017.84998,68800
20260429-192359,-OrPqFeQGEwRW4gLkxuW,2026-04-29 20:05:50+00:00,1777493150000,2510,23.62609,34.09812,1017.85999,69198
20260429-192359,-OrPqI5s-z92K8Fqw9gt,2026-04-29 20:06:00+00:00,1777493160000,2520,23.6264,34.09259,1017.85999,69543
20260429-192359,-OrPqKY84IeK7vaNxeu-,2026-04-29 20:06:10+00:00,1777493170000,2530,23.62767,34.10939,1017.84003,69198
20260429-192359,-OrPqMzInSaAGFTJFS5G,2026-04-29 20:06:20+00:00,1777493180000,2540,23.62799,34.10386,1017.85999,69659
20260429-192359,-OrPqPQVCb39dr29rAGV,2026-04-29 20:06:30+00:00,1777493190000,2550,23.62957,34.09288,1017.87,69313
20260429-192359,-OrPqRrslfmU5WLZbPLD,2026-04-29 20:06:40+00:00,1777493200000,2560,23.63021,34.09295,1017.88,69370
20260429-192359,-OrPqUJ8KhmdsdWRsJd4,2026-04-29 20:06:50+00:00,1777493210000,2570,23.63084,34.13191,1017.89001,69198
20260429-192359,-OrPqWkMdrwfK-YCOseM,2026-04-29 20:07:00+00:00,1777493220000,2580,23.62989,34.11514,1017.89001,69428
20260429-192359,-OrPqZBrinyQ3set553x,2026-04-29 20:07:10+00:00,1777493230000,2590,23.62831,34.10944,1017.88,69084
20260429-192359,-OrPqacjaKovxZx7IGBe,2026-04-29 20:07:20+00:00,1777493240000,2600,23.62672,34.1093,1017.87,69370
20260429-192359,-OrPqd3vXFtT2yT823sg,2026-04-29 20:07:30+00:00,1777493250000,2610,23.6245,34.13688,1017.87,69313
20260429-192359,-OrPqfWGkth7nS3msfPr,2026-04-29 20:07:40+00:00,1777493260000,2620,23.6226,34.13114,1017.87,69141
20260429-192359,-OrPqhxUQPuXsatoT35v,2026-04-29 20:07:50+00:00,1777493270000,2630,23.61848,34.13075,1017.84998,69485
20260429-192359,-OrPqkOd17nmeXEiOcVS,2026-04-29 20:08:00+00:00,1777493280000,2640,23.61563,34.14161,1017.84998,69543
20260429-192359,-OrPqmviM4Fa4TJL8skk,2026-04-29 20:08:10+00:00,1777493290000,2650,23.61563,34.14716,1017.83002,69084
