session_id,push_id,datetime_utc,unix_ms,elapsed_s,temp_c,humidity_pct,pressure_hpa,gas_ohm,heater_stable,iaq,iaq_accuracy,gas_baseline,gas_norm,humidity_delta_5m,temp_delta_5m,gas_delta_5m,humidity_max_10m,gas_min_10m,hour_sin,hour_cos,shower_label,iaq_label,split
20260429-192359,-OrPk92prl9J2UCcxN5a,2026-04-29 19:39:10+00:00,1777491550000,910,23.8714,33.16784,1017.95001,65517,True,,,65517.0,0.0,0.41351999999999833,-0.24562999999999846,0.0007471413721413722,33.16825,-0.006106372069174475,-0.9081431738250815,0.4186597375374277,0,Good,val
20260429-192359,-OrPkBUAIcbeDwUkp-Vb,2026-04-29 19:39:20+00:00,1777491560000,920,23.86633,33.16737,1017.95001,64807,True,,,65517.0,-0.010836882030618007,0.4029999999999987,-0.2399199999999979,-0.010836882030618007,33.16825,-0.010836882030618007,-0.9081431738250815,0.4186597375374277,0,Good,val
20260429-192359,-OrPkDvQNo_uA5u5z18y,2026-04-29 19:39:30+00:00,1777491570000,930,23.86094,33.17241,1017.95001,65620,True,,,65620.0,0.0,0.39236999999999966,-0.23580000000000112,0.0,33.17241,-0.010836882030618007,-0.9081431738250815,0.4186597375374277,0,Good,val
20260429-192359,-OrPkGU7g78F7Rg7vdUK,2026-04-29 19:39:40+00:00,1777491580000,940,23.85587,33.19404,1017.97998,65211,True,,,65620.0,-0.006232855836635172,0.3874500000000012,-0.22978000000000165,-0.006232855836635172,33.19404,-0.010836882030618007,-0.9081431738250815,0.4186597375374277,0,Good,val
20260429-192359,-OrPkInyBvLjQMXuI01j,2026-04-29 19:39:50+00:00,1777491590000,950,23.85111,33.19913,1017.98999,65620,True,,,65620.0,0.0,0.39887999999999835,-0.22535000000000238,0.0,33.19913,-0.010836882030618007,-0.9081431738250815,0.4186597375374277,0,Good,val
20260429-192359,-OrPkLF1QKsfwjClnvKE,2026-04-29 19:40:00+00:00,1777491600000,960,23.84763,33.20433,1017.96997,65723,True,,,65723.0,0.0,0.40491999999999706,-0.21964000000000183,0.0,33.20433,-0.010836882030618007,-0.9063077870366498,0.4226182617406996,0,Good,val
20260429-192359,-OrPkNgBXadOGtWP05ZU,2026-04-29 19:40:10+00:00,1777491610000,970,23.84192,33.21487,1018.0,65671,True,,,65723.0,-0.0007911994279019522,0.41637999999999664,-0.21521000000000257,-0.0007911994279019522,33.21487,-0.010836882030618007,-0.9063077870366498,0.4226182617406996,0,Good,val
20260429-192359,-OrPkQ7iGwXcU_AN5Ei4,2026-04-29 19:40:20+00:00,1777491620000,980,23.83622,33.21987,1018.0,65775,True,,,65775.0,0.0,0.38936999999999955,-0.20917999999999992,0.0,33.21987,-0.010836882030618007,-0.9063077870366498,0.4226182617406996,0,Good,val
20260429-192359,-OrPkS_BkZLQ8MK7bftz,2026-04-29 19:40:30+00:00,1777491630000,990,23.83146,33.23048,1018.0,65671,True,,,65775.0,-0.0015811478525275561,0.3734699999999975,-0.2022100000000009,0.0036447241850860153,33.23048,-0.010836882030618007,-0.9063077870366498,0.4226182617406996,0,Good,val
20260429-192359,-OrPkV0KAoIxaw30TBtF,2026-04-29 19:40:40+00:00,1777491640000,1000,23.82766,33.24671,1018.0,65671,True,,,65775.0,-0.0015811478525275561,0.352170000000001,-0.19428999999999874,-0.0015811478525275561,33.24671,-0.010836882030618007,-0.9063077870366498,0.4226182617406996,0,Good,val
20260429-192359,-OrPkXSQioYNyUw1Q8bd,2026-04-29 19:40:50+00:00,1777491650000,1010,23.82196,33.25725,1018.01001,65982,True,,,65982.0,0.0,0.32511000000000223,-0.18889000000000067,0.0,33.25725,-0.010836882030618007,-0.9063077870366498,0.4226182617406996,0,Good,val
20260429-192359,-OrPkZto7KKE7dhaur-J,2026-04-29 19:41:00+00:00,1777491660000,1020,23.8172,33.25681,1018.02002,65930,True,,,65982.0,-0.0007880937225303871,0.3201000000000036,-0.18318999999999974,-0.0007880937225303871,33.25725,-0.010836882030618007,-0.904455145454368,0.42656873990145827,0,Good,val
20260429-192359,-OrPkbL4GKuLJZFu3I0Q,2026-04-29 19:41:10+00:00,1777491670000,1030,23.8115,33.27287,1018.02002,66086,True,,,66086.0,0.0,0.3424799999999948,-0.1800200000000025,0.0,33.27287,-0.010836882030618007,-0.904455145454368,0.42656873990145827,0,Good,val
20260429-192359,-OrPkdmAElB16Hy8fbTh,2026-04-29 19:41:20+00:00,1777491680000,1040,23.80706,33.27799,1018.02002,66034,True,,,66086.0,-0.000786853493932149,0.34275000000000233,-0.17717000000000027,0.0022376735299017543,33.27799,-0.010836882030618007,-0.904455145454368,0.42656873990145827,0,Good,val
20260429-192359,-OrPkgDIGPjAsJrRm-TJ,2026-04-29 19:41:30+00:00,1777491690000,1050,23.80135,33.27195,1018.02002,66034,True,,,66086.0,-0.000786853493932149,0.33722999999999814,-0.17717000000000027,-0.000786853493932149,33.27799,-0.010836882030618007,-0.904455145454368,0.42656873990145827,0,Good,val
20260429-192359,-OrPkif-XLCQQIDd0EYg,2026-04-29 19:41:40+00:00,1777491700000,1060,23.79597,33.29356,1018.01001,66400,True,,,66400.0,0.0,0.3483799999999988,-0.1762200000000007,0.0,33.29356,-0.010836882030618007,-0.904455145454368,0.42656873990145827,0,Good,val
20260429-192359,-OrPkl6Byu8BI_ASkUbr,2026-04-29 19:41:50+00:00,1777491710000,1070,23.79216,33.32638,1018.0,66190,True,,,66400.0,-0.0031626506024096386,0.3763000000000005,-0.17337000000000202,-0.0031626506024096386,33.32638,-0.010836882030618007,-0.904455145454368,0.42656873990145827,0,Good,val
20260429-192359,-OrPknYojg-dsAx32mRG,2026-04-29 19:42:00+00:00,1777491720000,1080,23.78773,33.30386,1018.0,66190,True,,,66400.0,-0.0031626506024096386,0.3215100000000035,-0.16861000000000104,-0.0031626506024096386,33.32638,-0.010836882030618007,-0.9025852843498607,0.4305110968082948,0,Good,val
20260429-192359,-OrPkpzsus2FYIbzzI67,2026-04-29 19:42:10+00:00,1777491730000,1090,23.78519,33.31469,1018.0,66506,True,,,66506.0,0.0,0.31098999999999677,-0.16321999999999903,0.0,33.32638,-0.010836882030618007,-0.9025852843498607,0.4305110968082948,0,Good,val
20260429-192359,-OrPksR6jfPsMv7xpC4d,2026-04-29 19:42:20+00:00,1777491740000,1100,23.78361,33.32007,1017.98999,66506,True,,,66506.0,0.0,0.28388999999999953,-0.15783000000000058,0.0,33.32638,-0.010836882030618007,-0.9025852843498607,0.4305110968082948,0,Good,val
20260429-192359,-OrPkuseFlrmk4Xj31bt,2026-04-29 19:42:30+00:00,1777491750000,1110,23.78297,33.35319,1018.0,66878,True,,,66878.0,0.0,0.301089999999995,-0.1515000000000022,0.006106372069174475,33.35319,-0.010836882030618007,-0.9025852843498607,0.4305110968082948,0,Good,val
20260429-192359,-OrPkxIlq7nBWFsk1MPP,2026-04-29 19:42:40+00:00,1777491760000,1120,23.78139,33.32539,1018.0,66665,True,,,66878.0,-0.003184903854780346,0.26295999999999964,-0.14516000000000062,0.0006374053793594013,33.35319,-0.010836882030618007,-0.9025852843498607,0.4305110968082948,0,Good,val
20260429-192359,-OrPkzxGtUkLZ_LvQ4D8,2026-04-29 19:42:50+00:00,1777491770000,1130,23.77948,33.33075,1017.98999,66718,True,,,66878.0,-0.002392416041149556,0.25231000000000137,-0.14104000000000028,-0.002392416041149556,33.35319,-0.010836882030618007,-0.9025852843498607,0.4305110968082948,0,Good,val
20260429-192359,-OrPl1CQQnHMzDpKV40s,2026-04-29 19:43:00+00:00,1777491780000,1140,23.77727,33.3416,1017.97998,66506,True,,,66878.0,-0.0055623672956727176,0.24154000000000053,-0.13817999999999842,-0.004802182369053834,33.35319,-0.010836882030618007,-0.9006982393225882,0.43444525740441653,0,Good,val
20260429-192359,-OrPl3cimdeFixj_JsLG,2026-04-29 19:43:10+00:00,1777491790000,1150,23.77536,33.35802,1017.97998,66612,True,,,66878.0,-0.003977391668411137,0.25853000000000037,-0.13374999999999915,-0.003977391668411137,33.35802,-0.010836882030618007,-0.9006982393225882,0.43444525740441653,0,Good,val
20260429-192359,-OrPl64EN7PsAb-KltVu,2026-04-29 19:43:20+00:00,1777491800000,1160,23.7722,33.36879,1017.96997,66771,True,,,66878.0,-0.0015999282275187656,0.2753799999999984,-0.1308899999999973,-0.0015999282275187656,33.36879,-0.010836882030618007,-0.9006982393225882,0.43444525740441653,0,Good,val
20260429-192359,-OrPl8WnPE_4ztpG_oQi,2026-04-29 19:43:30+00:00,1777491810000,1170,23.76839,33.39057,1017.95001,66559,True,,,66878.0,-0.0047698794820419275,0.27581999999999596,-0.12646000000000157,-0.0047698794820419275,33.39057,-0.010836882030618007,-0.9006982393225882,0.43444525740441653,0,Good,val
20260429-192359,-OrPlAxmjmdX6NBo7sgG,2026-04-29 19:43:40+00:00,1777491820000,1180,23.76427,33.39572,1017.92999,66985,True,,,66985.0,0.0,0.24849999999999994,-0.12329000000000079,0.0007697281320237692,33.39572,-0.010836882030618007,-0.9006982393225882,0.43444525740441653,0,Good,val
20260429-192359,-OrPlDOm2XcEyr42ICQV,2026-04-29 19:43:50+00:00,1777491830000,1190,23.76015,33.37875,1017.94,66878,True,,,66985.0,-0.0015973725460924088,0.22663999999999618,-0.1204400000000021,0.0007272064126193742,33.39572,-0.010836882030618007,-0.9006982393225882,0.43444525740441653,0,Good,val
20260429-192359,-OrPlFqYjXFsu20xKOKX,2026-04-29 19:44:00+00:00,1777491840000,1200,23.75698,33.40611,1017.96002,67092,True,,,67092.0,0.0,0.23785999999999774,-0.11886000000000152,0.0,33.40611,-0.010836882030618007,-0.898794046299167,0.4383711467890774,0,Good,val
20260429-192359,-OrPlIHNgaiQ66rWjGOl,2026-04-29 19:44:10+00:00,1777491850000,1210,23.75381,33.41135,1017.96997,66985,True,,,67092.0,-0.0015948250163953974,0.24351000000000056,-0.11758999999999986,-0.0015948250163953974,33.41135,-0.010836882030618007,-0.898794046299167,0.4383711467890774,0,Good,val
20260429-192359,-OrPlKij2sxwSK_rLCqD,2026-04-29 19:44:20+00:00,1777491860000,1220,23.75128,33.42218,1017.98999,66985,True,,,67092.0,-0.0015948250163953974,0.2548099999999991,-0.1150500000000001,0.00924205701422261,33.42218,-0.010836882030618007,-0.898794046299167,0.4383711467890774,0,Good,val
20260429-192359,-OrPlN9vzyF9Gw4Rw6T9,2026-04-29 19:44:30+00:00,1777491870000,1230,23.74779,33.42186,1017.97998,67092,True,,,67092.0,0.0,0.24945000000000306,-0.11315000000000097,0.0,33.42218,-0.010836882030618007,-0.898794046299167,0.4383711467890774,0,Good,val
20260429-192359,-OrPlPbRWWRog1JUKciG,2026-04-29 19:44:40+00:00,1777491880000,1240,23.74335,33.42146,1017.97998,67362,True,,,67362.0,0.0,0.22742000000000218,-0.11251999999999995,0.006232855836635172,33.42218,-0.010836882030618007,-0.898794046299167,0.4383711467890774,0,Good,val
20260429-192359,-OrPlS2gUtAKyDllJcpA,2026-04-29 19:44:50+00:00,1777491890000,1250,23.74082,33.43782,1017.97998,67199,True,,,67362.0,-0.0024197618835545263,0.2386900000000054,-0.11028999999999911,-0.0024197618835545263,33.43782,-0.010836882030618007,-0.898794046299167,0.4383711467890774,0,Good,val
20260429-192359,-OrPlUUarjhMK_b2E2oA,2026-04-29 19:45:00+00:00,1777491900000,1260,23.73892,33.43765,1017.97998,67038,True,,,67362.0,-0.004809833437249488,0.23331999999999908,-0.10870999999999853,-0.004809833437249488,33.43782,-0.010836882030618007,-0.8968727415326884,0.442288690219001,0,Good,val
20260429-192359,-OrPlWvgWvcPfoIlha1q,2026-04-29 19:45:10+00:00,1777491910000,1270,23.73575,33.43736,1017.97998,67308,True,,,67362.0,-0.000801638906208248,0.22249000000000052,-0.10616999999999877,-1.0439478306295828e-05,33.43782,-0.010836882030618007,-0.8968727415326884,0.442288690219001,0,Good,val
20260429-192359,-OrPlZN-3D8Qb1MPkCf4,2026-04-29 19:45:20+00:00,1777491920000,1280,23.73195,33.44807,1017.97998,67092,True,,,67362.0,-0.00400819453104124,0.22820000000000107,-0.10426999999999964,-0.00400819453104124,33.44807,-0.010836882030618007,-0.8968727415326884,0.442288690219001,0,Good,val
20260429-192359,-OrPlaoND1Cxf9J4yXrI,2026-04-29 19:45:30+00:00,1777491930000,1290,23.72814,33.44772,1017.97998,67308,True,,,67362.0,-0.000801638906208248,0.21723999999999677,-0.10332000000000008,0.0007795089463193081,33.44807,-0.010836882030618007,-0.8968727415326884,0.442288690219001,0,Good,val
20260429-192359,-OrPldFeG-MeBTGrkp68,2026-04-29 19:45:40+00:00,1777491940000,1300,23.72529,33.46959,1017.96997,67525,True,,,67525.0,0.0,0.22287999999999641,-0.10237000000000052,0.0015811478525275561,33.46959,-0.010836882030618007,-0.8968727415326884,0.442288690219001,0,Good,val
20260429-192359,-OrPlfgqlKfSGPosyRvt,2026-04-29 19:45:50+00:00,1777491950000,1310,23.72402,33.45288,1017.96002,67362,True,,,67525.0,-0.0024139207700851536,0.1956300000000013,-0.09794000000000125,-0.0024139207700851536,33.46959,-0.010836882030618007,-0.8968727415326884,0.442288690219001,0,Good,val
20260429-192359,-OrPliE0tpo_ulwDMasD,2026-04-29 19:46:00+00:00,1777491960000,1320,23.72339,33.47496,1017.95001,67362,True,,,67525.0,-0.0024139207700851536,0.2181500000000014,-0.09381000000000128,-0.0016258270475547664,33.47496,-0.010836882030618007,-0.8949343616020253,0.44619781310980833,0,Good,val
20260429-192359,-OrPlk_JxQ-MaeHglOI9,2026-04-29 19:46:10+00:00,1777491970000,1330,23.72149,33.47478,1017.95001,67908,True,,,67908.0,0.0,0.20191000000000514,-0.09000999999999948,0.0,33.47496,-0.010836882030618007,-0.8949343616020253,0.44619781310980833,0,Good,val
20260429-192359,-OrPln12jJ8uM_A2ud6h,2026-04-29 19:46:20+00:00,1777491980000,1340,23.71958,33.47461,1017.94,67525,True,,,67908.0,-0.005639983507097838,0.1966199999999958,-0.08747999999999934,-0.004853130013165689,33.47496,-0.010836882030618007,-0.8949343616020253,0.44619781310980833,0,Good,val
20260429-192359,-OrPlpSn38Y-aKHuFei_,2026-04-29 19:46:30+00:00,1777491990000,1350,23.71832,33.49662,1017.94,67308,True,,,67908.0,-0.008835483300936562,0.22467000000000326,-0.08303000000000083,-0.008048629807004413,33.49662,-0.010836882030618007,-0.8949343616020253,0.44619781310980833,0,Good,val
20260429-192359,-OrPlru40HVuFYWndOTp,2026-04-29 19:46:40+00:00,1777492000000,1360,23.7161,33.5241,1017.92999,67525,True,,,67908.0,-0.005639983507097838,0.23053999999999775,-0.07986999999999966,-0.005639983507097838,33.5241,-0.010836882030618007,-0.8949343616020253,0.44619781310980833,0,Good,val
20260429-192359,-OrPluLEkCrTha-pFG0a,2026-04-29 19:46:50+00:00,1777492010000,1370,23.7161,33.55732,1017.92999,67579,True,,,67908.0,-0.004844790010013548,0.23093999999999681,-0.07605999999999824,-0.0016821394076039094,33.55732,-0.010836882030618007,-0.8949343616020253,0.44619781310980833,0,Good,val
20260429-192359,-OrPlwmn-cumzAoMpHc1,2026-04-29 19:47:00+00:00,1777492020000,1380,23.71483,33.53506,1017.94,67743,True,,,67908.0,-0.0024297579077575543,0.23120000000000118,-0.07290000000000063,0.0007328926946520843,33.55732,-0.010836882030618007,-0.892978943411137,0.45009844103743507,0,Good,val
20260429-192359,-OrPlzDnJ3kUCH03dYJY,2026-04-29 19:47:10+00:00,1777492030000,1390,23.71261,33.54039,1017.92999,67908,True,,,67908.0,0.0,0.22570000000000334,-0.07257999999999853,0.0,33.55732,-0.010836882030618007,-0.892978943411137,0.45009844103743507,0,Good,val
20260429-192359,-OrPm0hxjumaB7wk3YHk,2026-04-29 19:47:20+00:00,1777492040000,1400,23.70944,33.52902,1017.91998,67963,True,,,67963.0,0.0,0.20895000000000152,-0.07416999999999874,0.0,33.55732,-0.010836882030618007,-0.892978943411137,0.45009844103743507,0,Good,val
20260429-192359,-OrPm36qzshnJ_ZfWWnw,2026-04-29 19:47:30+00:00,1777492050000,1410,23.70564,33.52867,1017.91998,67853,True,,,67963.0,-0.0016185277283227639,0.1754800000000003,-0.0773299999999999,-0.0016185277283227639,33.55732,-0.010836882030618007,-0.892978943411137,0.45009844103743507,0,Good,val
20260429-192359,-OrPm5YV3W3PUC3pfvQ7,2026-04-29 19:47:40+00:00,1777492060000,1420,23.70405,33.53959,1017.91998,67743,True,,,67963.0,-0.0032370554566455278,0.21419999999999817,-0.07733999999999952,-5.215160186518167e-05,33.55732,-0.010836882030618007,-0.892978943411137,0.45009844103743507,0,Good,val
20260429-192359,-OrPm7zzf87vs_Vp1erl,2026-04-29 19:47:50+00:00,1777492070000,1430,23.70183,33.54493,1017.91998,68073,True,,,68073.0,0.0,0.21417999999999893,-0.07764999999999844,0.002392416041149556,33.55732,-0.010836882030618007,-0.892978943411137,0.45009844103743507,0,Good,val
20260429-192359,-OrPmAQwf6jk66jAEMce,2026-04-29 19:48:00+00:00,1777492080000,1440,23.70183,33.55046,1017.92999,67743,True,,,68073.0,-0.00484773698823322,0.20886000000000138,-0.0754400000000004,0.0007146303074394974,33.55732,-0.010836882030618007,-0.891006524188368,0.45399049973954664,0,Good,val
20260429-192359,-OrPmCsGAT3mygWbttOd,2026-04-29 19:48:10+00:00,1777492090000,1450,23.70057,33.55035,1017.92999,67963,True,,,68073.0,-0.0016159123294110735,0.19232999999999834,-0.07479000000000013,0.002361479339000063,33.55732,-0.010836882030618007,-0.891006524188368,0.45399049973954664,0,Good,val
20260429-192359,-OrPmFJsjO0AN4njfuHu,2026-04-29 19:48:20+00:00,1777492100000,1460,23.69867,33.55571,1017.90997,67963,True,,,68073.0,-0.0016159123294110735,0.18692000000000064,-0.07353000000000165,-1.598410189230788e-05,33.55732,-0.010836882030618007,-0.891006524188368,0.45399049973954664,0,Good,val
20260429-192359,-OrPmHkjeMccoqV6z5vN,2026-04-29 19:48:30+00:00,1777492110000,1470,23.69771,33.57224,1017.94,67963,True,,,68073.0,-0.0016159123294110735,0.181670000000004,-0.07067999999999941,0.003153967152630854,33.57224,-0.010836882030618007,-0.891006524188368,0.45399049973954664,0,Good,val
20260429-192359,-OrPmKCS1OuM9s28BNuF,2026-04-29 19:48:40+00:00,1777492120000,1480,23.69613,33.57209,1017.94,68129,True,,,68129.0,0.0,0.1763700000000057,-0.06813999999999965,0.0,33.57224,-0.010836882030618007,-0.891006524188368,0.45399049973954664,0,Good,val
20260429-192359,-OrPmMdNWFu82iV6KDrs,2026-04-29 19:48:50+00:00,1777492130000,1490,23.6955,33.56649,1017.96002,68240,True,,,68240.0,0.0,0.18774000000000513,-0.06465000000000032,0.0015973725460924088,33.57224,-0.010836882030618007,-0.891006524188368,0.45399049973954664,0,Good,val
20260429-192359,-OrPmP4p50qErZi50fWf,2026-04-29 19:49:00+00:00,1777492140000,1500,23.69486,33.58859,1017.96002,68184,True,,,68240.0,-0.0008206330597889801,0.1824800000000053,-0.062120000000000175,-0.0008206330597889801,33.58859,-0.010836882030618007,-0.8890171414857366,0.45787391511695635,0,Good,val
20260429-192359,-OrPmRcV74yg_9zUyBR_,2026-04-29 19:49:10+00:00,1777492150000,1510,23.69359,33.59401,1017.96002,68129,True,,,68240.0,-0.001626611957796014,0.1826599999999985,-0.06022000000000105,-3.178694140061654e-05,33.59401,-0.010836882030618007,-0.8890171414857366,0.45787391511695635,0,Good,val
20260429-192359,-OrPmTy7P5nAguGxkWro,2026-04-29 19:49:20+00:00,1777492160000,1520,23.69169,33.59383,1017.96002,67853,True,,,68240.0,-0.0056711606096131306,0.17164999999999964,-0.05959000000000003,-0.004076335593217733,33.59401,-0.008835483300936562,-0.8890171414857366,0.45787391511695635,0,Good,val
20260429-192359,-OrPmWPAPY2-krxemj8R,2026-04-29 19:49:30+00:00,1777492170000,1530,23.69074,33.59929,1017.95001,68184,True,,,68240.0,-0.0008206330597889801,0.1774300000000011,-0.057049999999996714,-0.0008206330597889801,33.59929,-0.008835483300936562,-0.8890171414857366,0.45787391511695635,0,Good,val
20260429-192359,-OrPmYqcaat4izGgMkfn,2026-04-29 19:49:40+00:00,1777492180000,1540,23.68916,33.61021,1017.95001,68519,True,,,68519.0,0.0,0.18874999999999886,-0.054189999999998406,0.0,33.61021,-0.008835483300936562,-0.8890171414857366,0.45787391511695635,0,Good,val
20260429-192359,-OrPmaI7PBIhU92Tgcum,2026-04-29 19:49:50+00:00,1777492190000,1550,23.68789,33.62118,1017.95001,68407,True,,,68519.0,-0.0016345831083349144,0.1833600000000004,-0.05292999999999992,0.0007851787752196119,33.62118,-0.008835483300936562,-0.8890171414857366,0.45787391511695635,0,Good,val
20260429-192359,-OrPmciwEMcT_GGJETwm,2026-04-29 19:50:00+00:00,1777492200000,1560,23.68599,33.62654,1017.95001,68073,True,,,68519.0,-0.006509143449262248,0.18889000000000067,-0.05292999999999992,-0.0016993100120127605,33.62654,-0.008835483300936562,-0.887010833178222,0.46174861323503325,0,Good,val
20260429-192359,-OrPmfARrpvV6cw8j5Dm,2026-04-29 19:50:10+00:00,1777492210000,1570,23.68504,33.63753,1017.95001,68407,True,,,68519.0,-0.0016345831083349144,0.20016999999999996,-0.0507099999999987,-0.0008329442021266664,33.63753,-0.008835483300936562,-0.887010833178222,0.46174861323503325,0,Good,val
20260429-192359,-OrPmhbtzyDLHMpEtFFL,2026-04-29 19:50:20+00:00,1777492220000,1580,23.68504,33.63199,1017.95001,68018,True,,,68519.0,-0.007311840511391001,0.18392000000000053,-0.04691000000000045,-0.0033036459803497606,33.63753,-0.008835483300936562,-0.887010833178222,0.46174861323503325,0,Good,val
20260429-192359,-OrPmk2b_1HdIwlyxR7L,2026-04-29 19:50:30+00:00,1777492230000,1590,23.68409,33.62636,1017.92999,68407,True,,,68519.0,-0.0016345831083349144,0.17864000000000146,-0.04404999999999859,-0.0008329442021266664,33.63753,-0.008835483300936562,-0.887010833178222,0.46174861323503325,0,Good,val
20260429-192359,-OrPmmV6KUZRyjCRs1uZ,2026-04-29 19:50:40+00:00,1777492240000,1600,23.68409,33.62636,1017.94,68129,True,,,68519.0,-0.005691851895094791,0.15677000000000163,-0.0411999999999999,-0.005691851895094791,33.63753,-0.008835483300936562,-0.887010833178222,0.46174861323503325,0,Good,val
20260429-192359,-OrPmowOpT_vZdtYHa2x,2026-04-29 19:50:50+00:00,1777492250000,1610,23.68218,33.63173,1017.92999,68519,True,,,68519.0,0.0,0.17884999999999707,-0.04184000000000054,0.0024139207700851536,33.63753,-0.008835483300936562,-0.887010833178222,0.46174861323503325,0,Good,val
20260429-192359,-OrPmrNTGqIhkEV5YKZz,2026-04-29 19:51:00+00:00,1777492260000,1620,23.68092,33.63715,1017.91998,68407,True,,,68519.0,-0.0016345831083349144,0.1621899999999954,-0.04246999999999801,0.0007793376617502392,33.63753,-0.008835483300936562,-0.8849876374630419,0.4656145203251113,0,Good,val
20260429-192359,-OrPmtp5NJIrLqPLsHzK,2026-04-29 19:51:10+00:00,1777492270000,1630,23.67743,33.65345,1017.91998,68351,True,,,68519.0,-0.0024518746625023717,0.17866999999999678,-0.04405999999999821,-0.0024518746625023717,33.65345,-0.008835483300936562,-0.8849876374630419,0.4656145203251113,0,Good,val
